,Employer,Time,Comment,Overall,Interessante Aufgaben,Gleichberechtigung,Kommunikation,Arbeitsbedingungen,Vorgesetztenverhalten,Umgang mit älteren Kollegen,Kollegenzusammenhalt,Umwelt-/Sozialbewusstsein,Gehalt/Sozialleistungen,Karriere/Weiterbildung,Work-Life-Balance,Image,Arbeitsatmosphäre,Respekt,Variation,Spaßfaktor,Aufgaben/Tätigkeiten,Die Ausbilder,Ausbildungsvergütung,Arbeitszeiten,Karrierechancen,Arbeitgeber-Kommentar,Herausforderung,Arbeitgeber-Kommentare
1417,fresenius-medical-care,August 2019,Top down Unkultur,Nicht empfohlen,2.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,,,,,,,,,,,
1418,fresenius-medical-care,August 2019,Schichtarbeit in der produktion,Empfohlen,1.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,4.0,3.0,3.0,,,,,,,,,,,
1419,fresenius-medical-care,Juli 2019,Es ist Ok,Nicht empfohlen,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,,,,,,,,,,,
1420,fresenius-medical-care,Juli 2019,Ein sehr soziales Unternehmen. Es ist ein schönes Arbeitsklima in der kompletten Firma.,Empfohlen,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,,,,,,,,,,,
1421,fresenius-medical-care,Juli 2019,"Leider ist die Firma lange nicht mehr so toll, wie sie mal war.",Nicht empfohlen,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,,,,,,,,,,,
1422,fresenius-medical-care,Juni 2019,"Die Mitarbeiter werden nur angelogen...
In der Firma gibs es ein Mtto... alles ist möglich durch Beziehungen...",Nicht empfohlen,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
1423,fresenius-medical-care,Juni 2019,"Fresenius ist eine Firma, die seit Jahren nicht die Arbeit der Ehrlichkeit verpflichtet Mitarbeiter fördern und fordert",Empfohlen,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,,
1424,fresenius-medical-care,Juni 2019,Verbesserungspotenzial bei den Führungsebenen dringend empfohlen,Nicht empfohlen,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,
1425,fresenius-medical-care,Mai 2019,Sehr guter Arbeitsgeber,Empfohlen,5.0,,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,
1426,fresenius-medical-care,Mai 2019,Fresenius Medical Care GmbH - Ich gehe gerne arbeiten ;),Empfohlen,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,,,,,,,,,,,
1427,fresenius-medical-care,Mai 2019,Produktion und Wartung,Empfohlen,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,,,,,,,,,,,
1428,fresenius-medical-care,Mai 2019,Schlechteste Entscheidung in meinem Leben!,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
1429,fresenius-medical-care,April 2019,Finger weg!,Nicht empfohlen,3.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,,,,,,,,,,,
1430,fresenius-medical-care,März 2019,Es könnte viel besser gehen,Nicht empfohlen,5.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,,,,,,,,,,,
1431,fresenius-medical-care,März 2019,Seit 12 Jahren dabei,Empfohlen,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,,
1432,fresenius-medical-care,März 2019,"Guter Arbeitgeber, interessante Tätigkeitsgebiete im Engineeringbereich",Empfohlen,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,
1433,fresenius-medical-care,März 2019,Wo Menschlichkeit auf der Strecke bleibt !,Nicht empfohlen,1.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,5.0,3.0,,,,,,,,,,,
1434,fresenius-medical-care,Februar 2019,Echte Macher - Bitte draußen bleiben!,Nicht empfohlen,4.0,,2.0,3.0,2.0,,3.0,,2.0,3.0,3.0,4.0,3.0,,,,,,,,,,,
1435,fresenius-medical-care,Dezember 2018,"Respektlose, kaum wertschätzendes Verhalten ohne jede soziale Verantwortung!",Nicht empfohlen,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,
1436,fresenius-medical-care,Oktober 2018,"Im Prinzip gut, aber Chefs ruinieren die Motivation.",Nicht empfohlen,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,,,,,,,,,,,
1437,fresenius-medical-care,Oktober 2018,Immer wieder gerne! NephroCare!,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
1438,fresenius-medical-care,Oktober 2018,Es gibt viel zu tun,Empfohlen,4.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,
1439,fresenius-medical-care,Oktober 2018,Mangelhafte Kommunikation und wenig (abwechslungsreiche) Aufgaben,Nicht empfohlen,1.0,,2.0,4.0,5.0,,2.0,,2.0,3.0,4.0,3.0,3.0,,,,,,,,,,,
1440,fresenius-medical-care,Oktober 2018,Als Frau hat man dort keine chance,Empfohlen,5.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,1.0,,4.0,,,,,,,,,,,
1441,fresenius-medical-care,September 2018,"von Anfang an ""extern""...",Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,
1442,fresenius-medical-care,August 2018,Übernahme nicht erforderlich,Nicht empfohlen,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,
1443,fresenius-medical-care,August 2018,Über Zeitarbeit seit August beschäftigt,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
1444,fresenius-medical-care,August 2018,Nein Danke!,Nicht empfohlen,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,,,,
1445,fresenius-medical-care,Juli 2018,Sehr solide mit einigen Schwächen an denen aber gearbeitet wird,Empfohlen,5.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,
1446,fresenius-medical-care,Juli 2018,Sehr gut: 4.15 von 5 Sternen,Empfohlen,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,,,,,,,,,,,
1447,fresenius-medical-care,Juni 2018,"Die Firma ist eine schöne Firma,da man faires Geld bekommt und die Mitarbeiter nett sind.",Empfohlen,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,,,,,,,,,,
1448,hannover-rueckversicherung,Mai 2022,Bisher positive Erfahrungen. Sehr gutes Arbeitsklima sowohl für die Kollegen als auch für das Unternehmen.,Empfohlen,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1449,hannover-rueckversicherung,Mai 2022,Internationaler Arbeitgeber mit guten Karrieremöglichkeiten,Empfohlen,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,
1450,hannover-rueckversicherung,April 2022,Sehr flexibel und familienfreundlich,Empfohlen,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,,,,,,,,,,,
1451,hannover-rueckversicherung,Januar 2022,Durchweg solide,Empfohlen,,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,,,,,,,,,,3.0,,
1452,hannover-rueckversicherung,Dezember 2021,Man wird unter falschen Vorstellungen in das Unternehmen gelockt,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,,,,,,,,,,1.0,,
1453,hannover-rueckversicherung,Dezember 2021,Zufriedenheit in einem anspruchsvollen Umfeld,Empfohlen,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,
1454,hannover-rueckversicherung,Dezember 2021,Machthierarchie mit einzelnen agilen Teams,Nicht empfohlen,2.0,1.0,1.0,5.0,3.0,,5.0,,4.0,1.0,,4.0,4.0,,,,,,,,,5.0,,
1455,hannover-rueckversicherung,Dezember 2021,Top Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1456,hannover-rueckversicherung,Oktober 2021,Für alte Männer sicherlich ein angenehmes Arbeitsumfeld,Nicht empfohlen,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,1.0,,
1457,hannover-rueckversicherung,Oktober 2021,Wirklich gut.,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1458,hannover-rueckversicherung,September 2021,Senior Underwriter,Empfohlen,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1459,hannover-rueckversicherung,August 2021,"Sehr guter Arbeitsgeber, sehr nette Arbeitskollegen",Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,,,,
1460,hannover-rueckversicherung,Juli 2021,Somewhat different - für mich der beste Arbeitgeber.,Empfohlen,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,,,,
1461,hannover-rueckversicherung,Juli 2021,Ein guter Platz um länger zu bleiben,Empfohlen,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1462,hannover-rueckversicherung,Mai 2021,"Super Arbeitgeber - Spannende, abwechslungsreiche Aufgaben und ein tolles Team!",Empfohlen,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1463,hannover-rueckversicherung,Mai 2021,Nice place to work,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1464,hannover-rueckversicherung,April 2021,Mehr kann,Empfohlen,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1465,hannover-rueckversicherung,April 2021,Gefakte positiv Bewertungen,Nicht empfohlen,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,,,,,,,,,,2.0,,
1466,hannover-rueckversicherung,April 2021,Ohne die Hannover Rück als AG wäre ich aufgeschmissen.,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1467,hannover-rueckversicherung,April 2021,Technical Accountant,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1468,hannover-rueckversicherung,März 2021,International und digital gut unterwegs,Nicht empfohlen,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,
1469,hannover-rueckversicherung,März 2021,Sehr guter Arbeitgeber mit guter Atmosphäre,Empfohlen,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,,,,,,,,,,2.0,,
1470,hannover-rueckversicherung,März 2021,Sehr guter Arbeitsgeber in internationalem Umfeld,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1471,hannover-rueckversicherung,Februar 2021,Interessante Grundlagenkurse über Rückversicherung für neue Mitarbeiter,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1472,hannover-rueckversicherung,November 2020,durchschnittlich,Nicht empfohlen,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,,1.0,,,,,,,,,3.0,,
1473,hannover-rueckversicherung,September 2020,Sehr fairer Arbeitgeber mit Geben und Nehmen.,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1474,hannover-rueckversicherung,Juli 2020,Einer der besten Arbeitgeber in Hannover,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1475,hannover-rueckversicherung,Juli 2020,Optimaler Bewerbungsverlauf und Einarbeitungsphase,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,,,,,,,,,
1476,hannover-rueckversicherung,Juli 2020,Top Arbeitgeber!,Empfohlen,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1477,hannover-rueckversicherung,Juni 2020,Somewhat different - gefällt mir,Empfohlen,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1478,hannover-rueckversicherung,Mai 2020,Nur Lob!,Empfohlen,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1479,hannover-rueckversicherung,April 2020,Auch in schweren Corona-Zeiten ein Top-Arbeitgeber,Empfohlen,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,
1480,hannover-rueckversicherung,März 2020,Vorbildlich!,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1481,hannover-rueckversicherung,Januar 2020,Toller Arbeitgeber,Empfohlen,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
1482,hannover-rueckversicherung,Januar 2020,Abwechslungsreiches Aufgabengebiete und viele Weiterbildungsmöglichkeiten,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1483,hannover-rueckversicherung,November 2019,Guter Arbeitgeber,Empfohlen,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1484,hannover-rueckversicherung,November 2019,Sehr guter Arbeitgeber in Hannover,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,,,,
1485,hannover-rueckversicherung,Oktober 2019,Tolle Work-Life-Balance und hohe Vergütiung.,Empfohlen,5.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,,,,,,,,,,,
1486,hannover-rueckversicherung,Oktober 2019,"Gute Stimmung, sozial geht mehr",Empfohlen,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
1487,hannover-rueckversicherung,September 2019,Tolles Arbeitsklima und gute Bezahlung!,Empfohlen,4.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,,
1488,hannover-rueckversicherung,August 2019,So macht Arbeiten Spass und nette Kollegen,Empfohlen,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,,,,,,,,,,,
1489,hannover-rueckversicherung,August 2019,Klare Empfehlung,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1490,hannover-rueckversicherung,Mai 2019,Hannover Rück SE - ein Top-Arbeitgeber für Beruf UND Familie,Empfohlen,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,,
1491,hannover-rueckversicherung,Mai 2019,Der wahre Traumjob,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1492,hannover-rueckversicherung,Mai 2019,International und familienfreundlich,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1493,hannover-rueckversicherung,Mai 2019,"Sie wissen, wie wichtig Atmosphäre ist!",Empfohlen,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
1494,hannover-rueckversicherung,Dezember 2018,IT-Softwarelizenz-Management Praktikum,Empfohlen,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,4.0,,5.0,,5.0,,,,,,,,,,,
1495,hannover-rueckversicherung,August 2018,Guter Arbeitgeber und sehr gute Arbeitsatmosphäre,Empfohlen,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,,,,,,,,,,,
1496,hannover-rueckversicherung,August 2018,konservativ mit viel Extras,Empfohlen,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,,,,,,,,,,,
1497,hannover-rueckversicherung,Juli 2018,Spannend für Mathematiker,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1498,hannover-rueckversicherung,Juni 2018,Von der Zeitarbeit zur Festeinstellung in nur einem Monat,Empfohlen,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1499,hannover-rueckversicherung,Juni 2018,Top Arbeitgeber,Empfohlen,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,,,,,,,,,,,
1500,hannover-rueckversicherung,April 2018,Business as usual every day,Nicht empfohlen,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,,,,,,,,,,,
1501,hannover-rueckversicherung,April 2018,Langeweile kenne ich nicht .....,Empfohlen,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1502,hannover-rueckversicherung,April 2018,somewhat different,Empfohlen,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,,
1503,hannover-rueckversicherung,März 2018,Sehr gute Kollegen,Empfohlen,3.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,,,,,,,,,,,
1504,hannover-rueckversicherung,März 2018,Guter Arbeitgeber,Empfohlen,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,,,,,,,,,,,
1505,hannover-rueckversicherung,März 2018,Toller Arbeitgeber,Empfohlen,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,,,,,,,,,,,
1506,hannover-rueckversicherung,März 2018,Bester Arbeitgeber!,Empfohlen,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,
1507,hannover-rueckversicherung,März 2018,Zu unbeweglich und altbacken,Nicht empfohlen,3.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,1.0,5.0,4.0,2.0,,,,,,,,,,,
1508,hannover-rueckversicherung,Februar 2018,"Interessante Aufgaben, Teamgeist & Förderung der eigenen Entwicklung",Empfohlen,4.0,5.0,4.0,5.0,5.0,,5.0,,4.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
1509,hannover-rueckversicherung,Februar 2018,Weitaus mehr als nur ein reiner Arbeitgeber,Empfohlen,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1510,hannover-rueckversicherung,Februar 2018,Auch nach fast 20 Jahren noch gern hier!,Empfohlen,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,,,
1511,hannover-rueckversicherung,Januar 2018,Die Firma ist nichts für Quereinsteiger,Nicht empfohlen,2.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
1512,hannover-rueckversicherung,Dezember 2017,Interessanter und vielfältiger Job in einem internationalen Unternehmen,Empfohlen,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,3.0,4.0,5.0,5.0,5.0,,,,,,,,,,,
1513,hannover-rueckversicherung,August 2017,Toller Arbeitgeber (meistens),Empfohlen,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,,,,,,,,,,,
1514,hannover-rueckversicherung,April 2017,Was will man mehr? - What's not to love?,Empfohlen,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,,,,,,,,,,,
1515,hannover-rueckversicherung,April 2016,Titel,Empfohlen,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,,,,,,,,,,,
1516,hannover-rueckversicherung,März 2016,Spannend und interessant .. auch nach 18 Jahren,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1517,hannover-rueckversicherung,April 2015,nichts für kreative und/oder junge Leute,Nicht empfohlen,1.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
1518,hannover-rueckversicherung,Dezember 2014,"Nur für den, der es sich leisten kann...",Nicht empfohlen,4.0,1.0,5.0,3.0,4.0,5.0,4.0,2.0,1.0,2.0,4.0,5.0,4.0,,,,,,,,,,,
1519,heidelberg-zement,Juni 2018,Sehr gut: 4.46 von 5 Sternen,Empfohlen,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1520,hellofresh,Mai 2022,Einfach peinlich was dort abgeht! Keine geregelten Zuständigkeiten nur Chaos. Menschen am Band werden ausgenutzt.,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,
1521,hellofresh,April 2022,Super Kultur und spannende Aufgaben bei HelloFresh DACH,Empfohlen,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
1522,hellofresh,April 2022,Tolles Team und toller Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
1523,hellofresh,April 2022,Tolles Team und toller Arbeitgeber,Empfohlen,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,,,,,,,,,,,
1524,hellofresh,April 2022,Vielfältige Aufgaben in einem spannenden Unternehmen mit Vision und tollen Werten,Empfohlen,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,,4.0,,,,,,,,,,,
1525,hellofresh,März 2022,Das Wachstum der Firma scheint einigen Mitarbeitenden ordentlich zu Kopf gestiegen zu sein,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
1526,hellofresh,März 2022,Ungenügend,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
1527,hellofresh,Februar 2022,Burnout delivered in a HelloFresh box,Nicht empfohlen,,1.0,1.0,3.0,1.0,,2.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,
1528,hellofresh,Januar 2022,International Marketing VP Leadership is a joke.,Nicht empfohlen,,2.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,,,,,,,,,,,
1529,hellofresh,Januar 2022,Terrible management and work-life balance,Nicht empfohlen,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
1530,hellofresh,Dezember 2021,Cooles Unternehmen mit Aufholbedarf in manchen Bereichen,Empfohlen,3.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,,,,,,,,,,,
1531,hellofresh,August 2021,Nach 2 Jahren ist jeder verheizt,Nicht empfohlen,5.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,,,,,,,,,,,
1532,hellofresh,Juli 2021,Muss man sich gut überlegen,Nicht empfohlen,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,,,,,,,,,,,
1533,hellofresh,Juli 2021,"Not bad, definite room for improvement",Empfohlen,5.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,,,,,,,,,,,
1534,hellofresh,Juni 2021,Tolle Kultur und sehr wertschätzender Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
1535,hellofresh,März 2021,Nicht so gut wie angepriesen,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
1536,hellofresh,März 2021,there is a reason why most people churn after usually 2 years.,Nicht empfohlen,4.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
1537,hellofresh,Januar 2021,"Ich bin froh bei HelloFresch arbeiten zu dürfen, denn die Kollegen sind hier immer bestens gelaunt.",Empfohlen,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,,,,,,,,,,
1538,hellofresh,Januar 2021,Smartes Team und coole Atmosphäre,Empfohlen,5.0,,5.0,5.0,5.0,,5.0,4.0,4.0,5.0,2.0,5.0,5.0,,,,,,,,,,,
1539,hellofresh,Januar 2021,Bisher ungeschlagen als Arbeitgeber!,Empfohlen,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
